Customer Name,Customer State,Product Name,Total Quantity Bought,Unit,Total Value (INR),Total Purchases (Invoices)
Lord Pet,West Bengal,PET PREFORMS(46MM 41 GM NATURAL),555.0,kgs,72474.0,9
Lord Pet,West Bengal,PET PREFORMS(28 MM 24.5 GM PCO),420.0,kgs,52290.0,5
Lord Pet,West Bengal,PET PREFORMS(28MM 12.5 GM Star),90.0,kgs,9990.0,1
M K BEVERAGE,West Bengal,1881 CSD CAPS,215000.0,pcs,89650.0,5
M K BEVERAGE,West Bengal,PET PREFORMS(28MM 12.5 GM Star),450.0,kgs,49500.0,1
M K BEVERAGE,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),400.0,kgs,47600.0,2
M K BEVERAGE,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),240.0,kgs,26640.0,1
M K BEVERAGE,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),120.0,kgs,13200.0,1
M K BEVERAGE,West Bengal,PET PREFORMS (28MM 21GM STAR),75.0,kgs,8325.0,1
M K BEVERAGE,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,50.0,kgs,5500.0,1
M M PET ENTERPRISE,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),10080.0,kgs,1306860.0,18
M M PET ENTERPRISE,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),6400.0,kgs,926862.5,12
M M PET ENTERPRISE,West Bengal,PET PREFORMS(28 MM 24 GM )ROPP(AMBER),5150.0,kgs,657087.5,12
M M PET ENTERPRISE,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),4020.0,kgs,491130.0,8
M M PET ENTERPRISE,West Bengal,PET PREFORMS (26/22 MM 10.2 GM STAR ),1230.0,kgs,137925.0,3
M M PET ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),1100.0,kgs,132100.0,2
M M PET ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),510.0,kgs,58650.0,1
M M PET ENTERPRISE,West Bengal,PET PREFORMS (26/22 MM 9.5 GM STAR),480.0,kgs,52185.0,3
M M PET ENTERPRISE,West Bengal,PET PREFORMS(25MM 16 GM ROPP AMBER),375.0,kgs,44793.75,1
M M PET ENTERPRISE,West Bengal,22/26 MM WATER CAP,75000.0,pcs,14760.0,5
M M PET ENTERPRISE,West Bengal,PET PREFORMS(28MM 12.5 GM Star),90.0,kgs,9810.0,1
M M PET ENTERPRISE,West Bengal,1881 CSD CAPS,5000.0,pcs,2050.0,1
M S ENTERPRISE(HOOGHLY),West Bengal,PET PREFORM (28MM 11.6 GM STAR),6090.0,kgs,711165.0,68
M S ENTERPRISE(HOOGHLY),West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),1261.5,kgs,137377.5,21
M S ENTERPRISE(HOOGHLY),West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,1176.5,kgs,134672.5,22
M S ENTERPRISE(HOOGHLY),West Bengal,PET PREFORMS(28MM 12.5 GM Star),511.5,kgs,56962.5,9
M S ENTERPRISE(HOOGHLY),West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),240.0,kgs,32655.0,4
M S ENTERPRISE(HOOGHLY),West Bengal,PET PREFORMS(120 MM 70 GM JAR),165.6,kgs,21528.0,2
M S ENTERPRISE(HOOGHLY),West Bengal,PET PREFORMS(28 MM 33 GM STAR),75.0,kgs,11850.0,1
M S ENTERPRISE(HOOGHLY),West Bengal,PLASTIC CAPS DELUX  HANDLE(SMALL),15000.0,pcs,4140.0,5
M S ENTERPRISE(HOOGHLY),West Bengal,PET PREFORMS(120 MM 75 GM JAR NEW),13.0,kgs,1646.0,2
M S J T INDUSTRIES,West Bengal,PET PREFORM (28MM 11.6 GM STAR),31290.0,kgs,3541282.5,9
M S J T INDUSTRIES,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),7530.0,kgs,843570.0,3
M S J T INDUSTRIES,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),7200.0,kgs,807150.0,5
